mint,fired_conditional,origin_program,origin_name,venue_program,venue_name,venue_kind,pool_venue_program,curated_dex_has_rows,signers_holdout,tx_holdout,moves_before_holdout
6m6gAJEfkC6KJEaw67418SJLh1BzxbmvdHjZb7n9N7ix,true,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,token-2022,FLUXubRmkEi2q6K3Y9kBPg9248ggaZVsoSFhtJHSrm1X,,UNKNOWN,FLUXubRmkEi2q6K3Y9kBPg9248ggaZVsoSFhtJHSrm1X,false,22,306,0
GgmVodio3wNcPMcpiDTDte4HkapykXpdPbemgtyPpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,1,2,0
2Uyj6nuT88xRtwAHthP3ZnQeSujNQ5LufH91Kr7yWg5X,true,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,spl token,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,orca whirlpool,AMM,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,false,13,62,0
76rdEJYBLmU3mTy6S7KGExj9XpeKJFze2cmeimhhpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,2,2,0
GjsvYPct7MwjtLhBnREe33jyC3WY1AzCzT2sR2gBpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,UNKNOWN,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,false,5,10,0
4bMZJEB6XUG5tLcbxyiN56GKougWezuL3kL9fAjTpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,3,7,0
ZfXxa56pJn8TFDCdbp5gHkKj8U7fPUehwMfLpkJpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,75,135,0
2sZ8tUgaZE6M8cEfTahAb5zjt7AEXz1QmDjbsc8Qpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,UNKNOWN,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,false,1,2,0
BjHmrUHRh2HUJdLUPaoJW2oYifLj5zEicGKRrQBGpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,false,2,5,0
EgMYn5S7Rm91rEovmVuaMHYjiyqsYPdeAdCHeQxwpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FAdo9NCw1ssek6Z6yeWzWjhLVsr8uiCwcWNUnKgzTnHe,,UNKNOWN,FAdo9NCw1ssek6Z6yeWzWjhLVsr8uiCwcWNUnKgzTnHe,false,3,6,0
7mfwLHYSCpnjTqgszrzy7xxGndPYVymDEDuTeSr1pump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,18,36,0
HqnhXi5hdUiSTQkiHqDP4Jqo2E9mkgCPsvRA1UNLpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,1,2,0
3AgeoiF5Phfs5UDF43Po5uE5qQFRoeoDJBAwhEdVePkm,false,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,token-2022,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,false,22,72,0
5jK8PtAyw6Ji6WJvKM2XYfGndhyrV8PGup2DsuMnpump,false,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,UNKNOWN,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,false,2,2,0
ErXsx6aCYrnYrk75D67vo2zNEVPoAQS4LkYRWu4Lpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,jupiter aggregator v6,ROUTER,MAyhSmzXzV1pTf7LsNkrNwkWKTo4ougAJ1PPg47MD4e,false,6,96,0
BTaH1qBpejBALjztWeJ2otPi1Ayn6bhBntDGeiVYpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,4,9,0
4uC16DfJePiYY28BRYLeU5Mn5GX43YUJXgyNdv6eT3No,true,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,true,925,3465,0
7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,true,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,true,3463,25238,0
DCVHbo2sNYdfRNd2WsHBz1XDPsgLtRjwJfgPncJmpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,7,14,0
6Rkstb9oiez1eyo4cnQVAW5U5ZKSipvjUqN29kiiBAH1,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,false,108,259,0
6Zjrjkr8qtCy1MSx1wxVvwWQ2KBms7q2dCubCnvgc1F3,true,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,true,1996,10120,0
CFPjxuody3uE6gdcwW1L6bvmreVkCMa5Z776P3tXpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u,,UNKNOWN,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u,false,22,138,0
ECkmq7qFqRBZn7sqeCzK4FEZknvoq7V8Vzft6JA5pump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,1,2,0
4GpcUCXSRrEhXBiDJ51VRgXchb6HEpHgTSWURTqrUxke,true,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,spl token,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,false,1662,7222,0
2MARTSmTd2Ar7XY8YkeehVncEnbVZSyiWdfheK39pump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,2,3,0
57X6bLwDv8Y9MssopdNDsFxYSroUgwnnwmmtYviipump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,4,8,0
9oyz7dvWRpABfGV9emwdDjckYEKiRR616nfJgrmYpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,1,2,0
4Rw28yc3Epgsdv6uPnuwAhS5b5BpJwwDYtnwoU95pump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,UNKNOWN,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,false,3,20,0
7sAHhFFvtTG1UFe5XDSVJnWckeg4PcNybriAgaqKpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,,UNKNOWN,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,false,15,41,0
